,year,country_name,country_code,value,data_source,yoy_growth,growth_category,cagr_3yr
3415,2007,Nicaragua,NIC,3.9,Original,39.009185299243995,High Growth,18.89156125428153
3416,2008,Nicaragua,NIC,5.3,Original,35.897435897435905,High Growth,27.346396822355935
3417,2009,Nicaragua,NIC,7.3,Original,37.73584905660377,High Growth,37.541550889464624
3418,2010,Nicaragua,NIC,10.0,Original,36.98630136986301,High Growth,36.87111262774152
3419,2011,Nicaragua,NIC,10.6,Original,6.000000000000005,Moderate Growth,25.99210498948732
3420,2012,Nicaragua,NIC,13.5,Original,27.35849056603774,High Growth,22.744950792028227
3421,2013,Nicaragua,NIC,15.5,Original,14.814814814814813,Moderate Growth,15.729452726293779
3422,2014,Nicaragua,NIC,17.6,Original,13.548387096774196,Moderate Growth,18.413786175354208
3423,2015,Nicaragua,NIC,19.7043,Original,11.95625,Moderate Growth,13.433782531770323
3424,2016,Nicaragua,NIC,24.5718,Original,24.7027298609948,High Growth,16.600861141319644
3425,2017,Nicaragua,NIC,30.4,Original,23.719060060719997,High Growth,19.983162620797646
3426,2018,Nicaragua,NIC,37.6,Original,23.684210526315795,High Growth,24.034436501845335
3427,2019,Nicaragua,NIC,44.9164,Original,19.458510638297867,Moderate Growth,22.270772575876375
3428,2020,Nicaragua,NIC,54.8543,Original,22.12532616149112,High Growth,21.743476117317194
3429,2021,Nicaragua,NIC,54.7975,Original,-0.10354703277591915,Stable,13.376827420863568
3430,2022,Nicaragua,NIC,61.0524,Original,11.414571832656595,Moderate Growth,10.772663940424355
3431,2023,Nicaragua,NIC,50.0290114940708,Imputed,-18.05561862585123,Moderate Decline,-3.0226271299529595
3432,2000,Niger,NER,0.0362613,Original,,,
3433,2001,Niger,NER,0.105185,Original,190.07509383281896,High Growth,
3434,2002,Niger,NER,0.127152,Original,20.884156486190975,High Growth,
3435,2003,Niger,NER,0.155699,Original,22.451082169372107,High Growth,62.535220383174185
3436,2004,Niger,NER,0.189934,Original,21.98793826549945,High Growth,21.772615575220257
3437,2005,Niger,NER,0.221341,Original,16.535743995282594,Moderate Growth,20.294625380210363
3438,2006,Niger,NER,0.294034,Original,32.842085289214374,High Growth,23.60534266747427
3439,2007,Niger,NER,0.390391,Original,32.77069998707631,High Growth,27.144924271674476
3440,2008,Niger,NER,0.7,Original,79.30741231227154,High Growth,46.78400190822891
3441,2009,Niger,NER,0.76,Original,8.571428571428585,Moderate Growth,37.237252041861545
3442,2010,Niger,NER,0.83,Original,9.210526315789469,Moderate Growth,28.585727150167894
3443,2011,Niger,NER,0.9,Original,8.433734939759052,Moderate Growth,8.738037300289214
3444,2012,Niger,NER,1.05,Original,16.666666666666675,Moderate Growth,11.376073306093648
3445,2013,Niger,NER,1.15,Original,9.523809523809511,Moderate Growth,11.482470078193185
3446,2014,Niger,NER,1.24868,Original,8.580869565217398,Moderate Growth,11.53287111493746
3447,2015,Niger,NER,2.47622,Original,98.30701220488838,High Growth,33.106718234788055
3448,2016,Niger,NER,4.32276,Original,74.57091857750926,High Growth,55.48473624063337
3449,2017,Niger,NER,10.2243,Original,136.52249951419927,High Growth,100.0
3450,2018,Niger,NER,9.408935957671247,Imputed,-7.974766412651746,Moderate Decline,56.04520514896698
3451,2019,Niger,NER,16.6119,Original,76.55450174954233,High Growth,56.6340081375865
3452,2020,Niger,NER,13.8406,Original,-16.68261908631763,Moderate Decline,10.621729601025741
3453,2021,Niger,NER,15.3108,Original,10.622371862491509,Moderate Growth,17.62124995821526
3454,2022,Niger,NER,16.937,Original,10.62126080936332,Moderate Growth,0.6481337519254282
3455,2023,Niger,NER,13.108138869744835,Imputed,-22.60648952149239,Significant Decline,-1.796106780993234
3456,2000,Nigeria,NGA,0.0640808,Original,,,
3457,2001,Nigeria,NGA,0.0899014,Original,40.29381655659732,High Growth,
3458,2002,Nigeria,NGA,0.320462,Original,200.0,High Growth,
3459,2003,Nigeria,NGA,0.558576,Original,74.3033495391029,High Growth,100.0
3460,2004,Nigeria,NGA,1.28614,Original,130.25335854028816,High Growth,100.0
3461,2005,Nigeria,NGA,3.54916,Original,175.95440620772234,High Growth,100.0
3462,2006,Nigeria,NGA,5.54504,Original,56.235278206674266,High Growth,100.0
3463,2007,Nigeria,NGA,6.77,Original,22.091094022766278,High Growth,73.95362141622186
3464,2008,Nigeria,NGA,8.0,Original,18.16838995568686,Moderate Growth,31.115731701198925
3465,2009,Nigeria,NGA,9.3,Original,16.250000000000007,Moderate Growth,18.81175793489551
3466,2010,Nigeria,NGA,11.5,Original,23.655913978494624,High Growth,19.31720108272088
3467,2011,Nigeria,NGA,13.8,Original,19.999999999999996,Moderate Growth,19.930515328992104
3468,2012,Nigeria,NGA,16.1,Original,16.666666666666675,Moderate Growth,20.073630638199557
3469,2013,Nigeria,NGA,19.1,Original,18.633540372670797,Moderate Growth,18.425485986335932
3470,2014,Nigeria,NGA,21.0,Original,9.947643979057585,Moderate Growth,15.021776101472994
3471,2015,Nigeria,NGA,22.5,Original,7.14285714285714,Moderate Growth,11.80267999071225
3472,2016,Nigeria,NGA,24.1,Original,7.1111111111111125,Moderate Growth,8.059069901345461
3473,2017,Nigeria,NGA,25.9,Original,7.468879668049788,Moderate Growth,7.240827497169455
3474,2018,Nigeria,NGA,27.7,Original,6.949806949806958,Moderate Growth,7.176379868969152
3475,2019,Nigeria,NGA,29.7,Original,7.2202166064981865,Moderate Growth,7.212758179686274
3476,2020,Nigeria,NGA,31.8888,Original,7.369696969696982,Moderate Growth,7.179765919912318
3477,2021,Nigeria,NGA,32.3318,Original,1.389202478613183,Stable,5.289089848933171
3478,2022,Nigeria,NGA,35.4563,Original,9.663860348016495,Moderate Growth,6.082966219430741
3479,2023,Nigeria,NGA,36.01894441027662,Imputed,1.586867242990997,Stable,4.143204001763867
3480,2000,North Macedonia,MKD,2.48557,Original,,,
3481,2001,North Macedonia,MKD,3.46818,Original,39.5325820636715,High Growth,
3482,2002,North Macedonia,MKD,17.33,Original,200.0,High Growth,
3483,2003,North Macedonia,MKD,19.07,Original,10.040392383150621,Moderate Growth,97.23087352222683
3484,2004,North Macedonia,MKD,24.44,Original,28.159412690089148,High Growth,91.71960433556237
3485,2005,North Macedonia,MKD,26.45,Original,8.2242225859247,Moderate Growth,15.13544341691433
3486,2006,North Macedonia,MKD,28.62,Original,8.204158790170135,Moderate Growth,14.491429747571205
3487,2007,North Macedonia,MKD,36.3,Original,26.83438155136266,High Growth,14.095489120096083
3488,2008,North Macedonia,MKD,46.04,Original,26.831955922865024,High Growth,20.29194476402669
3489,2009,North Macedonia,MKD,51.77,Original,12.445699391833198,Moderate Growth,21.84363450035005
3490,2010,North Macedonia,MKD,51.9,Original,0.25111068186207675,Stable,12.655805613553262
3491,2011,North Macedonia,MKD,56.7,Original,9.248554913294814,Moderate Growth,7.188760273855532
3492,2012,North Macedonia,MKD,57.4499,Original,1.3225749559082844,Stable,3.5309909029892284
3493,2013,North Macedonia,MKD,65.24,Original,13.559814725526053,Moderate Growth,7.923378303095863
3494,2014,North Macedonia,MKD,68.0585,Original,4.320202329858991,Stable,6.275487234755794
3495,2015,North Macedonia,MKD,70.3802,Original,3.4113299587854584,Stable,7.000811938167306
3496,2016,North Macedonia,MKD,72.1568,Original,2.524289501876953,Stable,3.416008347035837
3497,2017,North Macedonia,MKD,74.5168,Original,3.2706550179608884,Stable,3.068021923057218
3498,2018,North Macedonia,MKD,79.1678,Original,6.241545530672266,Moderate Growth,3.999845297617255
3499,2019,North Macedonia,MKD,81.4129,Original,2.8358751916814695,Stable,4.105095449775509
3500,2020,North Macedonia,MKD,81.4055,Original,-0.009089468622280883,Stable,2.991136484629542
3501,2021,North Macedonia,MKD,83.0182,Original,1.9810700751177635,Stable,1.5956029455287402
3502,2022,North Macedonia,MKD,84.2304,Original,1.4601617476649897,Stable,1.1405271132410189
3503,2023,North Macedonia,MKD,97.55021003952515,Imputed,15.813542425923588,Moderate Growth,6.216377779266247
3504,2000,Northern Mariana Islands,MNP,38.22598811736259,Imputed,,,
3505,2001,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,
3506,2002,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,
3507,2003,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3508,2004,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3509,2005,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3510,2006,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3511,2007,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3512,2008,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3513,2009,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3514,2010,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3515,2011,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3516,2012,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3517,2013,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3518,2014,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3519,2015,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3520,2016,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3521,2017,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3522,2018,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3523,2019,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3524,2020,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3525,2021,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3526,2022,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3527,2023,Northern Mariana Islands,MNP,38.22598811736259,Imputed,0.0,Stable,0.0
3528,2000,Norway,NOR,52.0,Original,,,
3529,2001,Norway,NOR,64.0,Original,23.076923076923084,High Growth,
3530,2002,Norway,NOR,72.84,Original,13.812500000000005,Moderate Growth,
3531,2003,Norway,NOR,78.13,Original,7.262493135639758,Moderate Growth,14.534984193021394
3532,2004,Norway,NOR,77.69,Original,-0.5631639575067182,Stable,6.674770163439336
3533,2005,Norway,NOR,81.99,Original,5.534817865877195,Moderate Growth,4.0232255950320095
3534,2006,Norway,NOR,82.55,Original,0.6830101231857677,Stable,1.8512627544253535
3535,2007,Norway,NOR,86.93,Original,5.305875227135082,Moderate Growth,3.8169309495195147
3536,2008,Norway,NOR,90.57,Original,4.187277119521449,Stable,3.3731682702033527
3537,2009,Norway,NOR,92.08,Original,1.667218725847408,Stable,3.708911887538524
3538,2010,Norway,NOR,93.39,Original,1.422675933970452,Stable,2.418143343371959
3539,2011,Norway,NOR,93.49,Original,0.10707784559373934,Stable,1.063328455446233
3540,2012,Norway,NOR,94.65,Original,1.2407744143758892,Stable,0.9218266647436302
3541,2013,Norway,NOR,95.0534,Original,0.4262017960908526,Stable,0.5902205051102838
3542,2014,Norway,NOR,96.3005,Original,1.3119993603595503,Stable,0.9921909696423814
3543,2015,Norway,NOR,96.8103,Original,0.5293845826345622,Stable,0.7550870432470713
3544,2016,Norway,NOR,97.2982,Original,0.5039753001488512,Stable,0.781089733310325
3545,2017,Norway,NOR,96.3576,Original,-0.9667188087754908,Stable,0.01976061674104912
3546,2018,Norway,NOR,96.4917,Original,0.13916909512066145,Stable,-0.10981963064047306
3547,2019,Norway,NOR,98.0,Original,1.563139627553456,Stable,0.23985349389037403
3548,2020,Norway,NOR,94.6076,Original,-3.4616326530612196,Stable,-0.6090861615484222
3549,2021,Norway,NOR,99.0,Original,4.642755973093071,Stable,0.8590977733442529
3550,2022,Norway,NOR,99.0,Original,0.0,Stable,0.33898564331571457
3551,2023,Norway,NOR,99.0,Original,0.0,Stable,1.5242343786484147
3552,2000,Oman,OMN,3.52042,Original,,,
3553,2001,Oman,OMN,5.89384,Original,67.41866027349008,High Growth,
3554,2002,Oman,OMN,6.8734,Original,16.620064338360052,Moderate Growth,
3555,2003,Oman,OMN,7.25574,Original,5.562603660488263,Moderate Growth,27.261120895433177
3556,2004,Oman,OMN,6.75885,Original,-6.8482332608390095,Moderate Decline,4.670626134574785
3557,2005,Oman,OMN,6.68358,Original,-1.1136509909230097,Stable,-0.9291602808116695
3558,2006,Oman,OMN,8.29972,Original,24.18075342855177,High Growth,4.58287498630876
3559,2007,Oman,OMN,16.68,Original,100.97063515395699,High Growth,35.13704331702734
3560,2008,Oman,OMN,20.0,Original,19.90407673860912,Moderate Growth,44.1031966714549
3561,2009,Oman,OMN,26.8,Original,34.00000000000001,High Growth,47.805450996294496
3562,2010,Oman,OMN,35.8278,Original,33.68582089552239,High Growth,29.025246751967316
3563,2011,Oman,OMN,48.0,Original,33.97417647748395,High Growth,33.88659001643391
3564,2012,Oman,OMN,60.0,Original,25.0,High Growth,30.819399758678713
3565,2013,Oman,OMN,66.45,Original,10.750000000000014,Moderate Growth,22.864084243278104
3566,2014,Oman,OMN,70.22,Original,5.673438675696008,Moderate Growth,13.520212632290217
3567,2015,Oman,OMN,73.53,Original,4.71375676445458,Stable,7.013303729120723
3568,2016,Oman,OMN,76.8454,Original,4.508907928736572,Stable,4.964142802113103
3569,2017,Oman,OMN,80.1856,Original,4.346649246409018,Stable,4.522996732248874
3570,2018,Oman,OMN,85.5,Original,6.627623912522962,Moderate Growth,5.155949599222054
3571,2019,Oman,OMN,90.2594,Original,5.566549707602331,Moderate Growth,5.509489617256236
3572,2020,Oman,OMN,95.2323,Original,5.509564654761712,Moderate Growth,5.90000079355717
3573,2021,Oman,OMN,95.7747,Original,0.5695546574008947,Stable,3.8551957210845034
3574,2022,Oman,OMN,97.849,Original,2.1658120568375683,Stable,2.727798979624496
3575,2023,Oman,OMN,95.2517,Original,-2.654396059234132,Stable,0.006789952151708967
3576,2000,Pakistan,PAK,0.0,Imputed,,,
3577,2001,Pakistan,PAK,1.31855,Original,100.0,High Growth,
3578,2002,Pakistan,PAK,2.57743,Original,95.47457434302832,High Growth,
3579,2003,Pakistan,PAK,5.04116,Original,95.58862898313434,High Growth,100.0
3580,2004,Pakistan,PAK,6.16432,Original,22.279792746114,High Growth,67.21023509849158
3581,2005,Pakistan,PAK,6.33233,Original,2.7255236587328424,Stable,34.93529206245558
3582,2006,Pakistan,PAK,6.5,Original,2.6478405263149707,Stable,8.841443184060127
3583,2007,Pakistan,PAK,6.8,Original,4.615384615384621,Stable,3.3255944132567716
3584,2008,Pakistan,PAK,7.0,Original,2.941176470588247,Stable,3.397848058175579
3585,2009,Pakistan,PAK,7.5,Original,7.14285714285714,Moderate Growth,4.885624628838681
3586,2010,Pakistan,PAK,8.0,Original,6.666666666666665,Moderate Growth,5.566719197800074
3587,2011,Pakistan,PAK,8.0,Original,0.0,Stable,4.551591714942038
3588,2012,Pakistan,PAK,8.1,Original,1.2499999999999956,Stable,2.5985568006018145
3589,2013,Pakistan,PAK,9.0,Original,11.111111111111116,Moderate Growth,4.0041911525952045
3590,2014,Pakistan,PAK,10.0,Original,11.111111111111116,Moderate Growth,7.721734501594191
3591,2015,Pakistan,PAK,11.0,Original,10.000000000000009,Moderate Growth,10.739499268066254
3592,2016,Pakistan,PAK,12.3854,Original,12.594545454545457,Moderate Growth,11.230146503711946
3593,2017,Pakistan,PAK,13.78,Original,11.260031973129635,Moderate Growth,11.2798177869454
3594,2018,Pakistan,PAK,15.34,Original,11.32075471698113,Moderate Growth,11.723420839602516
3595,2019,Pakistan,PAK,17.0709,Original,11.283572359843564,Moderate Growth,11.288116875938226
3596,2020,Pakistan,PAK,18.9348,Original,10.918580742667338,Moderate Growth,11.174154407498694
3597,2021,Pakistan,PAK,24.9775,Original,31.91319686503158,High Growth,17.645287667944174
3598,2022,Pakistan,PAK,32.9486,Original,31.913121809628663,High Growth,24.506927463313268
3599,2023,Pakistan,PAK,22.416027272727433,Imputed,-31.966677574381208,Significant Decline,5.7870828590395496
3600,2000,Palau,PLW,12.848966666666456,Imputed,,,
3601,2001,Palau,PLW,16.212166666667144,Imputed,26.174867499078335,High Growth,
3602,2002,Palau,PLW,20.2439,Original,24.8685657890642,High Growth,
3603,2003,Palau,PLW,21.6015,Original,6.706217675447923,Moderate Growth,18.906401373188665
3604,2004,Palau,PLW,26.9703,Original,24.853829595167,High Growth,18.489965356478734
3605,2005,Palau,PLW,29.66496666666717,Imputed,9.991237274584153,Moderate Growth,13.58384350104911
3606,2006,Palau,PLW,33.02816666666695,Imputed,11.337278877777447,Moderate Growth,15.203812769194226
3607,2007,Palau,PLW,36.39136666666673,Imputed,10.182823751443726,Moderate Growth,10.50218429551526
3608,2008,Palau,PLW,39.754566666666506,Imputed,9.24175239365319,Moderate Growth,10.250623213026454
3609,2009,Palau,PLW,43.117766666667194,Imputed,8.459908589119824,Moderate Growth,9.29255952699628
3610,2010,Palau,PLW,46.48096666666697,Imputed,7.800032933059464,Moderate Growth,8.498964980099366
3611,2011,Palau,PLW,49.84416666666675,Imputed,7.235649860981996,Moderate Growth,7.830703482541801
3612,2012,Palau,PLW,53.20736666666653,Imputed,6.747429488572254,Moderate Growth,7.260175313912209
3613,2013,Palau,PLW,56.57056666666722,Imputed,6.320929244761286,Moderate Growth,6.767348933226036
3614,2014,Palau,PLW,59.933766666667,Imputed,5.945141083378003,Moderate Growth,6.33732825857074
3615,2015,Palau,PLW,63.296966666666776,Imputed,5.611527836561403,Moderate Growth,5.958803183523731
3616,2016,Palau,PLW,66.66016666666656,Imputed,5.313366780608919,Moderate Growth,5.623030029940135
3617,2017,Palau,PLW,70.02336666666633,Imputed,5.045291915961481,Moderate Growth,5.323141614385607
3618,2018,Palau,PLW,73.38656666666702,Imputed,4.802968152060716,Stable,5.0536688119777295
3619,2019,Palau,PLW,76.7497666666668,Imputed,4.582855082015147,Stable,4.810201570104122
3620,2020,Palau,PLW,80.11296666666658,Imputed,4.382032866114827,Stable,4.5891440999420885
3621,2021,Palau,PLW,83.47616666666636,Imputed,4.198071972535167,Stable,4.387535041778712
3622,2022,Palau,PLW,86.83936666666705,Imputed,4.0289344064282195,Stable,4.202913319722668
3623,2023,Palau,PLW,90.20256666666683,Imputed,3.8728978907796696,Stable,4.033216681917362
3624,2000,Panama,PAN,6.5548,Original,,,
3625,2001,Panama,PAN,7.2684,Original,10.886678464636601,Moderate Growth,
3626,2002,Panama,PAN,8.51808,Original,17.19333003136867,Moderate Growth,
3627,2003,Panama,PAN,9.98742,Original,17.249661895638457,Moderate Growth,15.070664984395265
3628,2004,Panama,PAN,11.1409,Original,11.549329055952384,Moderate Growth,15.299427826261812
3629,2005,Panama,PAN,11.484,Original,3.079643475841265,Stable,10.471560739934137
3630,2006,Panama,PAN,17.3496,Original,51.076280041797276,High Growth,20.21132505568861
3631,2007,Panama,PAN,22.29,Original,28.475584451514745,High Growth,26.007558686390333
3632,2008,Panama,PAN,33.82,Original,51.72723194257516,High Growth,43.337603732556
3633,2009,Panama,PAN,39.08,Original,15.552927261975146,Moderate Growth,31.08561306517734
3634,2010,Panama,PAN,40.1,Original,2.6100307062436157,Stable,21.621802251612255
3635,2011,Panama,PAN,42.7,Original,6.483790523690769,Moderate Growth,8.08151506786614
